dataset_title,id,image_filename,organ,disease_state,oncotree_code,species,patient,st_technology,data_publication_date,license,study_link,download_page_link1,inter_spot_dist,spot_diameter,spots_under_tissue,preservation_method,nb_genes,treatment_comment,pixel_size_um_embedded,pixel_size_um_estimated,magnification,fullres_px_width,fullres_px_height,tissue,disease_comment,subseries,hest_version_added
Multimodal decoding of human liver regeneration [st_mouse],NCBI839,NCBI839.tif,Liver,Diseased,,Mus musculus,,Visium,1-Feb-23,Creative Commons Attribution 4.0 International,https://www.nature.com/articles/s41586-024-07376-2,                                            ,100.0,55.0,4992,Fresh Frozen,31053,,21.1459428085354,0.831955279361014,20x,10012,9942,Liver,POD 36h,POD_liver_spatial_036h_A,v1_0_0
Multimodal decoding of human liver regeneration [st_mouse],NCBI838,NCBI838.tif,Liver,Diseased,,Mus musculus,,Visium,1-Feb-23,Creative Commons Attribution 4.0 International,https://www.nature.com/articles/s41586-024-07376-2,                                            ,100.0,55.0,4992,Fresh Frozen,31053,,21.1459428085354,0.831827618253569,20x,10017,9938,Liver,POD 36h,POD_liver_spatial_036h_B,v1_0_0
Multimodal decoding of human liver regeneration [st_mouse],NCBI837,NCBI837.tif,Liver,Diseased,,Mus musculus,,Visium,1-Feb-23,Creative Commons Attribution 4.0 International,https://www.nature.com/articles/s41586-024-07376-2,                                            ,100.0,55.0,4992,Fresh Frozen,31053,,0.856616161,0.856231869166757,20x,9096,9156,Liver,POD 48h,POD_liver_spatial_048h_A,v1_0_0
Multimodal decoding of human liver regeneration [st_mouse],NCBI836,NCBI836.tif,Liver,Diseased,,Mus musculus,,Visium,1-Feb-23,Creative Commons Attribution 4.0 International,https://www.nature.com/articles/s41586-024-07376-2,                                            ,100.0,55.0,4992,Fresh Frozen,31053,,0.856616161,0.855715498761335,20x,9024,9180,Liver,POD 48h,POD_liver_spatial_048h_B,v1_0_0
Multimodal decoding of human liver regeneration [st_mouse],NCBI835,NCBI835.tif,Liver,Diseased,,Mus musculus,,Visium,1-Feb-23,Creative Commons Attribution 4.0 International,https://www.nature.com/articles/s41586-024-07376-2,                                            ,100.0,55.0,4992,Fresh Frozen,31053,,0.865400758437225,0.865361026507592,20x,9024,9096,Liver,POD 48h,POD_liver_spatial_048h_C,v1_0_0
Multimodal decoding of human liver regeneration [st_mouse],NCBI834,NCBI834.tif,Liver,Diseased,,Mus musculus,,Visium,1-Feb-23,Creative Commons Attribution 4.0 International,https://www.nature.com/articles/s41586-024-07376-2,                                            ,100.0,55.0,4992,Fresh Frozen,31053,,0.876384249,0.875374368846786,20x,8880,9000,Liver,POD 48h,POD_liver_spatial_048h_D,v1_0_0
Multimodal decoding of human liver regeneration [st_human],NCBI833,NCBI833.tif,Liver,Diseased,,Homo sapiens,,Visium,1-Feb-23,Creative Commons Attribution 4.0 International,https://www.nature.com/articles/s41586-024-07376-2,                                            ,100.0,55.0,4992,Fresh Frozen,33538,,0.881118597682129,0.880779727342498,20x,9312,9432,APAP liver explant,APAP-induced hepatitis ALF ,APAP_liver_spatial_01_A,v1_0_0
Multimodal decoding of human liver regeneration [st_human],NCBI832,NCBI832.tif,Liver,Diseased,,Homo sapiens,,Visium,1-Feb-23,Creative Commons Attribution 4.0 International,https://www.nature.com/articles/s41586-024-07376-2,                                            ,100.0,55.0,4992,Fresh Frozen,33538,,0.968746306654706,0.96802051189929,20x,8676,8580,APAP liver explant,APAP-induced hepatitis ALF ,APAP_liver_spatial_01_B,v1_0_0
Multimodal decoding of human liver regeneration [st_human],NCBI831,NCBI831.tif,Liver,Diseased,,Homo sapiens,,Visium,1-Feb-23,Creative Commons Attribution 4.0 International,https://www.nature.com/articles/s41586-024-07376-2,                                            ,100.0,55.0,4992,Fresh Frozen,33538,,0.968747245125022,0.968174199598342,20x,8016,8136,APAP liver explant,APAP-induced hepatitis ALF ,APAP_liver_spatial_03,v1_0_0
Multimodal decoding of human liver regeneration [st_human],NCBI830,NCBI830.tif,Liver,Healthy,,Homo sapiens,,Visium,1-Feb-23,Creative Commons Attribution 4.0 International,https://www.nature.com/articles/s41586-024-07376-2,                                            ,100.0,55.0,4992,Fresh Frozen,33538,,0.90709859073163,0.906882400824575,20x,8892,8988,Healthy liver explant,,Healthy_liver_spatial_01,v1_0_0
Multimodal decoding of human liver regeneration [st_human],NCBI829,NCBI829.tif,Liver,Healthy,,Homo sapiens,,Visium,1-Feb-23,Creative Commons Attribution 4.0 International,https://www.nature.com/articles/s41586-024-07376-2,                                            ,100.0,55.0,4992,Fresh Frozen,33538,,0.871990869,0.871848089672018,20x,9036,9048,Healthy liver explant,,Healthy_liver_spatial_02,v1_0_0
Multimodal decoding of human liver regeneration [st_human],NCBI828,NCBI828.tif,Liver,Healthy,,Homo sapiens,,Visium,1-Feb-23,Creative Commons Attribution 4.0 International,https://www.nature.com/articles/s41586-024-07376-2,                                            ,100.0,55.0,4992,Fresh Frozen,33538,,0.871990869,0.872120517333236,20x,9024,9132,Healthy liver explant,non-A–E hepatitis hepatitis ALF ,Healthy_liver_spatial_10,v1_0_0
Multimodal decoding of human liver regeneration [st_human],NCBI827,NCBI827.tif,Liver,Diseased,,Homo sapiens,,Visium,1-Feb-23,Creative Commons Attribution 4.0 International,https://www.nature.com/articles/s41586-024-07376-2,                                            ,100.0,55.0,4992,Fresh Frozen,33538,,0.968747245125022,0.968853940952224,20x,8064,8100,NonAE liver explant,non-A–E hepatitis hepatitis ALF ,NonAE_liver_spatial_03,v1_0_0
Multimodal decoding of human liver regeneration [st_human],NCBI826,NCBI826.tif,Liver,Diseased,,Homo sapiens,,Visium,1-Feb-23,Creative Commons Attribution 4.0 International,https://www.nature.com/articles/s41586-024-07376-2,                                            ,100.0,55.0,4992,Fresh Frozen,33538,,0.968747245125022,0.968677495,20x,8088,8100,NonAE liver explant,non-A–E hepatitis hepatitis ALF ,NonAE_liver_spatial_05,v1_0_0
Regional differential gene expression analyses of brains from four 24w-old Nf1+- mice,NCBI809,NCBI809.tif,Brain,Genetically modified,,Mus musculus,,Visium,5-Apr-24,,,                                            ,100.0,55.0,1554,Fresh Frozen,32285,,0.352777777777778,0.759077747636697,20x,11447,12599,Brain,,K73-6-FMFC,v1_0_0
Regional differential gene expression analyses of brains from four 24w-old Nf1+- mice,NCBI808,NCBI808.tif,Brain,Genetically modified,,Mus musculus,,Visium,5-Apr-24,,,                                            ,100.0,55.0,2359,Fresh Frozen,32285,,0.352777777777778,0.760982875357175,20x,11446,11266,Brain,,K73-8-FMFC,v1_0_0
Regional differential gene expression analyses of brains from four 24w-old Nf1+- mice,NCBI807,NCBI807.tif,Brain,Genetically modified,,Mus musculus,,Visium,5-Apr-24,,,                                            ,100.0,55.0,2320,Fresh Frozen,32285,,0.352777777777778,0.7583689541926,20x,11445,12594,Brain,,K75-1-FMFC,v1_0_0
Regional differential gene expression analyses of brains from four 24w-old Nf1+- mice,NCBI806,NCBI806.tif,Brain,Genetically modified,,Mus musculus,,Visium,5-Apr-24,,,                                            ,100.0,55.0,1435,Fresh Frozen,32285,,0.352777777777778,0.759203052291071,20x,11446,12597,Brain,,K75-2-FMFC,v1_0_0
A novel model of binge ethanol exposure reveals enhanced neurodegeneration with advanced age,NCBI802,NCBI802.tif,Brain,Healthy,,Mus musculus,,Visium,18-Mar-24,,"https://www.sciencedirect.com/science/article/abs/pii/S0889159123004166#:~:text=These%20data%20suggest%20binge%20drinking,heightened%20neuroinflammatory%20responses%20to%20ethanol.",                                            ,100.0,55.0,2743,,32285,,0.000469061,0.467828559110159,40x,17546,17209,Hippocampal,,"Brain, Young Vehicle",v1_0_0
A novel model of binge ethanol exposure reveals enhanced neurodegeneration with advanced age,NCBI801,NCBI801.tif,Brain,Treated,,Mus musculus,,Visium,18-Mar-24,,"https://www.sciencedirect.com/science/article/abs/pii/S0889159123004166#:~:text=These%20data%20suggest%20binge%20drinking,heightened%20neuroinflammatory%20responses%20to%20ethanol.",                                            ,100.0,55.0,2889,,32285,"Young (3–4-month-old) and aged (18–20-month-old) mice were randomized (2-3 mice/cage) into vehicle and ethanol treatment groups. All cage mates were matched by weight. Mice received intragastric gavages of vehicle (water) or ethanol (3 g/kg) every-other-day over the course of 18 days, totaling 10 exposures. All mice were allowed ad libitum access to chow and water during the treatment period and housed on a 12-hour/12-hour light/dark cycle. Eighteen hours after the final gavage, mice were anesthetized and sacrificed.",0.000469061,0.467828559110161,40x,17546,17209,Hippocampal,,"Brain, Young Ethanol",v1_0_0
A novel model of binge ethanol exposure reveals enhanced neurodegeneration with advanced age,NCBI800,NCBI800.tif,Brain,Healthy,,Mus musculus,,Visium,18-Mar-24,,"https://www.sciencedirect.com/science/article/abs/pii/S0889159123004166#:~:text=These%20data%20suggest%20binge%20drinking,heightened%20neuroinflammatory%20responses%20to%20ethanol.",                                            ,100.0,55.0,2784,,32285,,0.000469061,0.467827627709233,40x,17546,17209,Hippocampal,,"Brain, Aged Vehicle",v1_0_0
A novel model of binge ethanol exposure reveals enhanced neurodegeneration with advanced age,NCBI799,NCBI799.tif,Brain,Treated,,Mus musculus,,Visium,18-Mar-24,,"https://www.sciencedirect.com/science/article/abs/pii/S0889159123004166#:~:text=These%20data%20suggest%20binge%20drinking,heightened%20neuroinflammatory%20responses%20to%20ethanol.",                                            ,100.0,55.0,2648,,32285,"Young (3–4-month-old) and aged (18–20-month-old) mice were randomized (2-3 mice/cage) into vehicle and ethanol treatment groups. All cage mates were matched by weight. Mice received intragastric gavages of vehicle (water) or ethanol (3 g/kg) every-other-day over the course of 18 days, totaling 10 exposures. All mice were allowed ad libitum access to chow and water during the treatment period and housed on a 12-hour/12-hour light/dark cycle. Eighteen hours after the final gavage, mice were anesthetized and sacrificed.",0.000469061,0.468368153039918,40x,17546,17209,Hippocampal,,"Brain, Aged Ethanol",v1_0_0
Spatial RNA sequencing of regenerating mouse hindlimb muscle,NCBI796,NCBI796.tif,Muscle,Treated,,Mus musculus,,Visium,2-Dec-20,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8589952/,                                            ,100.0,55.0,982,Fresh Frozen,33217,Notexin injury (Day 2),,0.360078524003955,40x,22208,21798,Tibialis anterior muscle,,Vis5A,v1_0_0
Spatial RNA sequencing of regenerating mouse hindlimb muscle,NCBI795,NCBI795.tif,Muscle,Treated,,Mus musculus,,Visium,2-Dec-20,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8589952/,                                            ,100.0,55.0,1011,Fresh Frozen,33217,Notexin injury (Day 5),,0.359674849449402,40x,22208,21798,Tibialis anterior muscle,,Vis7B,v1_0_0
Spatial RNA sequencing of regenerating mouse hindlimb muscle,NCBI794,NCBI794.tif,Muscle,Treated,,Mus musculus,,Visium,2-Dec-20,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8589952/,                                            ,100.0,55.0,995,Fresh Frozen,33217,Notexin injury (Day 7),,0.360078708583385,40x,22208,22004,Tibialis anterior muscle,,Vis9A,v1_0_0
Distinct mesenchymal cell states mediate prostate cancer progression [Spatial Transcriptomics],NCBI793,NCBI793.tif,Prostate,Cancer,PRAD,Mus musculus,,Visium,1-Dec-23,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10081210/,                                            ,100.0,55.0,14110,Fresh Frozen,32589,,0.00090138,0.901024277008932,20x,10080,9984,Prostate,,PRN,v1_0_0
Distinct mesenchymal cell states mediate prostate cancer progression [Spatial Transcriptomics],NCBI792,NCBI792.tif,Prostate,Healthy,,Mus musculus,,Visium,1-Dec-23,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10081210/,                                            ,100.0,55.0,14332,Fresh Frozen,32589,,0.000989863,0.988180746,20x,10201,9866,Prostate,,WT,v1_0_0
Zika virus co-opts miRNA networks to persist in placental microenvironments detected by spatial transcriptomics [visium],NCBI791,NCBI791.tif,Placenta,Treated,,Mus musculus,,Visium,3-Jun-23,,https://pubmed.ncbi.nlm.nih.gov/37598997/,                                            ,100.0,55.0,429,Fresh Frozen,32298,ZIKV-Vehicle,,0.909020760199788,20x,9921,9450,Placenta,,S07,v1_0_0
Zika virus co-opts miRNA networks to persist in placental microenvironments detected by spatial transcriptomics [visium],NCBI790,NCBI790.tif,Uterus,Treated,,Mus musculus,,Visium,3-Jun-23,,https://pubmed.ncbi.nlm.nih.gov/37598997/,                                            ,100.0,55.0,1625,Fresh Frozen,32298,Mock,,0.910201712274685,20x,9409,9362,Placenta,,S09,v1_0_0
Zika virus co-opts miRNA networks to persist in placental microenvironments detected by spatial transcriptomics [visium],NCBI789,NCBI789.tif,Uterus,Treated,,Mus musculus,,Visium,3-Jun-23,,https://pubmed.ncbi.nlm.nih.gov/37598997/,                                            ,100.0,55.0,2302,Fresh Frozen,32298,Mock,,0.908334096742477,20x,9644,9416,Placenta,,S12,v1_0_0
Zika virus co-opts miRNA networks to persist in placental microenvironments detected by spatial transcriptomics [visium],NCBI788,NCBI788.tif,Uterus,Treated,,Mus musculus,,Visium,3-Jun-23,,https://pubmed.ncbi.nlm.nih.gov/37598997/,                                            ,100.0,55.0,1182,Fresh Frozen,32298,ZIKV-Enoxacin,,0.909605605913227,20x,10136,9447,Placenta,,S13,v1_0_0
Zika virus co-opts miRNA networks to persist in placental microenvironments detected by spatial transcriptomics [visium],NCBI822,NCBI822.tif,Uterus,Treated,,Mus musculus,,Visium,3-Jun-23,,https://pubmed.ncbi.nlm.nih.gov/37598997/,                                            ,100.0,55.0,706,Fresh Frozen,32298,ZIKV-Enoxacin,,0.908904707480554,20x,9953,9626,Placenta,,S31,v1_0_0
Zika virus co-opts miRNA networks to persist in placental microenvironments detected by spatial transcriptomics [visium],NCBI823,NCBI823.tif,Uterus,Treated,,Mus musculus,,Visium,3-Jun-23,,https://pubmed.ncbi.nlm.nih.gov/37598997/,                                            ,100.0,55.0,875,Fresh Frozen,32298,Mock-Vehicle,,0.908848744,20x,9742,9518,Placenta,,S32,v1_0_0
Zika virus co-opts miRNA networks to persist in placental microenvironments detected by spatial transcriptomics [visium],NCBI824,NCBI824.tif,Uterus,Treated,,Mus musculus,,Visium,3-Jun-23,,https://pubmed.ncbi.nlm.nih.gov/37598997/,                                            ,100.0,55.0,1709,Fresh Frozen,32298,ZIKV-Vehicle,,0.911236820346544,20x,10081,9555,Placenta,,S33,v1_0_0
Zika virus co-opts miRNA networks to persist in placental microenvironments detected by spatial transcriptomics [visium],NCBI825,NCBI825.tif,Uterus,Treated,,Mus musculus,,Visium,3-Jun-23,,https://pubmed.ncbi.nlm.nih.gov/37598997/,                                            ,100.0,55.0,1159,Fresh Frozen,32298,ZIKV-Vehicle,,0.914304369246956,20x,10045,9544,Placenta,,S34,v1_0_0
YAP Drives Assembly of a Spatially Colocalized Cellular Triad Required for Heart Renewal,NCBI787,NCBI787.tif,Heart,Treated,,Mus musculus,,Visium,11-Jan-24,,,                                            ,100.0,55.0,2823,Fresh Frozen,32285,Control Tamoxifen,,0.64724316539856,20x,13222,12600,Heart,,MCM control mouse heart spatial RNA-seq,v1_0_0
YAP Drives Assembly of a Spatially Colocalized Cellular Triad Required for Heart Renewal,NCBI786,NCBI786.tif,Heart,Treated,,Mus musculus,,Visium,11-Jan-24,,,                                            ,100.0,55.0,2826,Fresh Frozen,32285,YAP5SA Tamoxifen,,0.646825659165487,20x,13224,13305,Heart,,MCM-YAP5SA mouse heart spatial RNA-seq,v1_0_0
"High resolution mapping of the tumor microenvironment using integrated single-cell, spatial and in situ analysis [Xenium]",NCBI785,NCBI785.tif,Breast,Cancer,IDC,Homo sapiens,patient 4,Xenium,9-Oct-23,,https://www.nature.com/articles/s41467-023-43458-x,                                            ,,,4180,FFPE,541,,0.363788003704963,0.363910795674915,40x,30786,24241,Breast,"T2N1M0, Stage II-B, ER+/HER2+/PR−","Breast Cancer, Xenium In Situ Spatial Gene Expression Rep 1",v1_0_0
"High resolution mapping of the tumor microenvironment using integrated single-cell, spatial and in situ analysis [Xenium]",NCBI784,NCBI784.tif,Breast,Cancer,IDC,Homo sapiens,patient 4,Xenium,9-Oct-23,,https://www.nature.com/articles/s41467-023-43458-x,                                            ,,,4180,FFPE,541,,0.2125,0.363788003704963,40x,30786,19877,Breast,"T2N1M0, Stage II-B, ER+/HER2+/PR−","Breast Cancer, Xenium In Situ Spatial Gene Expression Rep 2",v1_0_0
"High resolution mapping of the tumor microenvironment using integrated single-cell, spatial and in situ analysis [Xenium]",NCBI783,NCBI783.tif,Breast,Cancer,IDC,Homo sapiens,patient 5,Xenium,9-Oct-23,,https://www.nature.com/articles/s41467-023-43458-x,                                            ,,,3869,FFPE,541,,0.273979741225586,0.273959855977409,40x,21227,31943,Breast,"pT2 pN1a pMX, ER−/HER2+/PR−","Breast Cancer, Xenium In Situ Spatial Gene Expression",v1_0_0
"High resolution mapping of the tumor microenvironment using integrated single-cell, spatial and in situ analysis [scRNA-seq and Visium]",NCBI776,NCBI776.tif,Breast,Cancer,IDC,Homo sapiens,,Visium,9-Oct-23,,https://www.nature.com/articles/s41467-023-43458-x,                                            ,100.0,55.0,4992,Fresh Frozen,18085,,0.264583333333333,0.547553195122362,20x,19505,21571,Breast,,"Breast Cancer, Visium CytAssist Spatial Gene Expression",v1_0_0
Spatial transcriptomics of adenoid cystic carcinoma of the lacrimal gland,NCBI771,NCBI771.tif,Eye,Cancer,ACYC,Homo sapiens,,Visium,5-Jul-23,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10296284/,                                            ,100.0,55.0,3584,FFPE,17943,,,1.01009528453774,10x,10458,9011,Lacrimal gland,,"LGACC, sample A, spatial",v1_0_0
Single Cell and Spatial Analysis of Human Squamous Cell Carcinoma [ST],NCBI770,NCBI770.tif,Skin,Cancer,CSCC,Homo sapiens,Patient 2,Spatial Transcriptomics,22-Jun-20,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7391009/,                                            ,110.0,150.0,666,FFPE,17138,,,0.549309807668205,20x,15872,15872,Skin,,P2_ST_rep1,v1_0_0
Single Cell and Spatial Analysis of Human Squamous Cell Carcinoma [ST],NCBI769,NCBI769.tif,Skin,Cancer,CSCC,Homo sapiens,Patient 2,Spatial Transcriptomics,22-Jun-20,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7391009/,                                            ,110.0,150.0,646,FFPE,17344,,,0.549724827447536,20x,15872,15872,Skin,,P2_ST_rep2,v1_0_0
Single Cell and Spatial Analysis of Human Squamous Cell Carcinoma [ST],NCBI768,NCBI768.tif,Skin,Cancer,CSCC,Homo sapiens,Patient 2,Spatial Transcriptomics,22-Jun-20,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7391009/,                                            ,110.0,150.0,638,FFPE,17883,,,0.548988571993699,20x,15872,15872,Skin,,P2_ST_rep3,v1_0_0
Single Cell and Spatial Analysis of Human Squamous Cell Carcinoma [ST],NCBI767,NCBI767.tif,Skin,Cancer,CSCC,Homo sapiens,Patient 5,Spatial Transcriptomics,22-Jun-20,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7391009/,                                            ,110.0,150.0,590,FFPE,16959,,,0.551504956083769,20x,15872,15872,Skin,,P5_ST_rep1,v1_0_0
Single Cell and Spatial Analysis of Human Squamous Cell Carcinoma [ST],NCBI766,NCBI766.tif,Skin,Cancer,CSCC,Homo sapiens,Patient 5,Spatial Transcriptomics,22-Jun-20,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7391009/,                                            ,110.0,150.0,521,FFPE,17689,,,0.550463149489154,20x,15872,15872,Skin,,P5_ST_rep2,v1_0_0
Single Cell and Spatial Analysis of Human Squamous Cell Carcinoma [ST],NCBI765,NCBI765.tif,Skin,Cancer,CSCC,Homo sapiens,Patient 5,Spatial Transcriptomics,22-Jun-20,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7391009/,                                            ,110.0,150.0,521,FFPE,17399,,,0.550463149489154,20x,15872,15872,Skin,,P5_ST_rep3,v1_0_0
Single Cell and Spatial Analysis of Human Squamous Cell Carcinoma [ST],NCBI764,NCBI764.tif,Skin,Cancer,CSCC,Homo sapiens,Patient 9,Spatial Transcriptomics,22-Jun-20,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7391009/,                                            ,110.0,150.0,1145,FFPE,17823,,,0.552017020940817,20x,15872,15872,Skin,,P9_ST_rep1,v1_0_0
Single Cell and Spatial Analysis of Human Squamous Cell Carcinoma [ST],NCBI763,NCBI763.tif,Skin,Cancer,CSCC,Homo sapiens,Patient 9,Spatial Transcriptomics,22-Jun-20,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7391009/,                                            ,110.0,150.0,1071,FFPE,19314,,,0.549646419060838,20x,15872,15872,Skin,,P9_ST_rep2,v1_0_0
